번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
5283,충청남도 천안시,"충청남도 천안시 동남구 천안천7길 22 (성황동, 두성연립)",충청남도 천안시 동남구 성황동 12-1,생활방범,1,300,30,30,2013-12,041-521-5207,36.817184,127.150131,2021-09-30
5284,충청남도 천안시,,충청남도 천안시 동남구 신부동 811,생활방범,1,200,-1,30,2016-07,041-521-5207,36.820091,127.15957,2021-09-30
5285,충청남도 천안시,,충청남도 천안시 동남구 신부동 811,생활방범,1,200,200,30,2016-07,041-521-5207,36.820091,127.15957,2021-09-30
5286,충청남도 천안시,,충청남도 천안시 동남구 신부동 811,생활방범,1,200,85,30,2016-07,041-521-5207,36.820091,127.15957,2021-09-30
5287,충청남도 천안시,,충청남도 천안시 서북구 성성동 829,생활방범,1,300,165,30,2019-01,041-521-5207,36.841398,127.123609,2021-09-30
5288,충청남도 천안시,,충청남도 천안시 서북구 성성동 829,생활방범,1,300,275,30,2019-01,041-521-5207,36.841398,127.123609,2021-09-30
5289,충청남도 천안시,,충청남도 천안시 서북구 차암동 10,생활방범,1,200,-1,30,2014-12,041-521-5207,36.855098,127.121548,2021-09-30
5290,충청남도 천안시,,충청남도 천안시 서북구 차암동 10,생활방범,1,200,270,30,2014-12,041-521-5207,36.855098,127.121548,2021-09-30
5291,충청남도 천안시,,충청남도 천안시 서북구 성성동 376-6,생활방범,1,200,-1,30,2019-01,041-521-5207,36.842048,127.124011,2021-09-30
5292,충청남도 천안시,,충청남도 천안시 서북구 성성동 376-6,생활방범,1,300,36,30,2019-01,041-521-5207,36.842048,127.124011,2021-09-30
5293,충청남도 천안시,,충청남도 천안시 서북구 성성동 376-6,생활방범,1,300,280,30,2019-01,041-521-5207,36.842048,127.124011,2021-09-30
5294,충청남도 천안시,충청남도 천안시 서북구 성성10길 10-4 (성성동),충청남도 천안시 서북구 성성동 791,생활방범,1,200,-1,30,2019-01,041-521-5207,36.84002,127.136658,2021-09-30
5295,충청남도 천안시,충청남도 천안시 서북구 성성10길 10-4 (성성동),충청남도 천안시 서북구 성성동 791,생활방범,1,300,345,30,2019-01,041-521-5207,36.84002,127.136658,2021-09-30
5296,충청남도 천안시,충청남도 천안시 서북구 성성10길 10-4 (성성동),충청남도 천안시 서북구 성성동 791,생활방범,1,300,95,30,2019-01,041-521-5207,36.84002,127.136658,2021-09-30
5297,충청남도 천안시,충청남도 천안시 서북구 성성10길 10-4 (성성동),충청남도 천안시 서북구 성성동 791,생활방범,1,200,-1,30,2019-01,041-521-5207,36.840315,127.137042,2021-09-30
5298,충청남도 천안시,충청남도 천안시 서북구 성성10길 10-4 (성성동),충청남도 천안시 서북구 성성동 791,생활방범,1,300,100,30,2019-01,041-521-5207,36.840315,127.137042,2021-09-30
5299,충청남도 천안시,충청남도 천안시 서북구 성성10길 10-4 (성성동),충청남도 천안시 서북구 성성동 791,생활방범,1,300,185,30,2019-01,041-521-5207,36.840315,127.137042,2021-09-30
5300,충청남도 천안시,충청남도 천안시 서북구 성성10길 10-4 (성성동),충청남도 천안시 서북구 성성동 791,생활방범,1,300,270,30,2019-01,041-521-5207,36.840315,127.137042,2021-09-30
5301,충청남도 천안시,,충청남도 천안시 서북구 차암동 495,생활방범,1,200,-1,30,2016-07,041-521-5207,36.839733,127.101651,2021-09-30
5302,충청남도 천안시,,충청남도 천안시 서북구 차암동 495,생활방범,1,200,70,30,2016-07,041-521-5207,36.839733,127.101651,2021-09-30
5303,충청남도 천안시,,충청남도 천안시 서북구 차암동 495,생활방범,1,200,359,30,2016-07,041-521-5207,36.839733,127.101651,2021-09-30
5304,충청남도 천안시,,충청남도 천안시 서북구 성성동 829,생활방범,1,200,-1,30,2019-12,041-521-5207,36.841357,127.123131,2021-09-30
5305,충청남도 천안시,,충청남도 천안시 서북구 성성동 829,생활방범,1,200,138,30,2019-12,041-521-5207,36.841357,127.123131,2021-09-30
5306,충청남도 천안시,,충청남도 천안시 서북구 성성동 829,생활방범,1,200,10,30,2019-12,041-521-5207,36.841357,127.123131,2021-09-30
5307,충청남도 천안시,,충청남도 천안시 서북구 성성동 829,생활방범,1,200,255,30,2019-12,041-521-5207,36.841357,127.123131,2021-09-30
5308,충청남도 천안시,충청남도 천안시 서북구 밤개울1길 2-8 (차암동),충청남도 천안시 서북구 차암동 455,생활방범,1,200,-1,30,2019-12,041-521-5207,36.842259,127.101003,2021-09-30
5309,충청남도 천안시,충청남도 천안시 서북구 밤개울1길 2-8 (차암동),충청남도 천안시 서북구 차암동 455,생활방범,1,200,100,30,2019-12,041-521-5207,36.842259,127.101003,2021-09-30
5310,충청남도 천안시,충청남도 천안시 서북구 밤개울1길 2-8 (차암동),충청남도 천안시 서북구 차암동 455,생활방범,1,200,50,30,2019-12,041-521-5207,36.842205,127.101601,2021-09-30
5311,충청남도 천안시,,충청남도 천안시 서북구 성성동 711,생활방범,1,200,-1,30,2017-11,041-521-5207,36.840804,127.131065,2021-09-30
5312,충청남도 천안시,,충청남도 천안시 서북구 성성동 711,생활방범,1,200,320,30,2017-11,041-521-5207,36.840804,127.131065,2021-09-30
5313,충청남도 천안시,,충청남도 천안시 서북구 성성동 711,생활방범,1,200,245,30,2017-11,041-521-5207,36.840804,127.131065,2021-09-30
5314,충청남도 천안시,,충청남도 천안시 서북구 성성동 711,생활방범,1,200,100,30,2017-11,041-521-5207,36.840804,127.131065,2021-09-30
5315,충청남도 천안시,,충청남도 천안시 서북구 성성동 711,생활방범,1,200,-1,30,2017-11,041-521-5207,36.841173,127.131008,2021-09-30
5316,충청남도 천안시,,충청남도 천안시 서북구 성성동 711,생활방범,1,200,45,30,2017-11,041-521-5207,36.841173,127.131008,2021-09-30
5317,충청남도 천안시,,충청남도 천안시 서북구 성성동 711,생활방범,1,200,255,30,2017-11,041-521-5207,36.841173,127.131008,2021-09-30
5318,충청남도 천안시,,충청남도 천안시 서북구 성성동 711,생활방범,1,200,-1,30,2017-11,041-521-5207,36.841245,127.130376,2021-09-30
5319,충청남도 천안시,충청남도 천안시 서북구 입장면 위례산길 34,충청남도 천안시 서북구 입장면 시장리 48-6,어린이보호,1,200,70,30,2015-11,041-521-5207,36.902073,127.223804,2021-09-30
5320,충청남도 천안시,"충청남도 천안시 서북구 성정6길 8-8 (성정동, 진성원룸)",충청남도 천안시 서북구 성정동 729-10,어린이보호,1,200,-1,30,2021-05,041-521-5207,36.814211,127.140637,2021-09-30
5321,충청남도 천안시,"충청남도 천안시 서북구 성정6길 8-8 (성정동, 진성원룸)",충청남도 천안시 서북구 성정동 729-10,어린이보호,1,300,74,30,2019-06,041-521-5207,36.814211,127.140637,2021-09-30
5322,충청남도 천안시,,충청남도 천안시 서북구 와촌동 177,어린이보호,1,200,1,30,2020-06,041-521-5207,36.806688,127.145746,2021-09-30
5323,충청남도 천안시,,충청남도 천안시 서북구 와촌동 177,어린이보호,1,200,190,30,2016-06,041-521-5207,36.806688,127.145746,2021-09-30
5324,충청남도 천안시,,충청남도 천안시 서북구 와촌동 177,어린이보호,1,200,260,30,2016-06,041-521-5207,36.806688,127.145746,2021-09-30
5325,충청남도 천안시,충청남도 천안시 서북구 서부16길 27 (성정동),충청남도 천안시 서북구 성정동 644,어린이보호,1,200,-1,30,2021-05,041-521-5207,36.822612,127.140277,2021-09-30
5326,충청남도 천안시,충청남도 천안시 서북구 서부16길 27 (성정동),충청남도 천안시 서북구 성정동 644,어린이보호,1,300,110,30,2018-08,041-521-5207,36.822612,127.140277,2021-09-30
5327,충청남도 천안시,충청남도 천안시 서북구 와촌4길 16 (와촌동),충청남도 천안시 서북구 와촌동 178,어린이보호,1,200,-1,30,2017-07,041-521-5207,36.808146,127.143001,2021-09-30
5328,충청남도 천안시,충청남도 천안시 서북구 와촌4길 16 (와촌동),충청남도 천안시 서북구 와촌동 178,어린이보호,1,200,170,30,2017-07,041-521-5207,36.808146,127.143001,2021-09-30
5329,충청남도 천안시,충청남도 천안시 서북구 와촌4길 16 (와촌동),충청남도 천안시 서북구 와촌동 178,어린이보호,1,200,85,30,2017-07,041-521-5207,36.808146,127.143001,2021-09-30
5330,충청남도 천안시,충청남도 천안시 서북구 와촌4길 16 (와촌동),충청남도 천안시 서북구 와촌동 178,어린이보호,1,200,1,30,2017-07,041-521-5207,36.808146,127.143001,2021-09-30
5331,충청남도 천안시,충청남도 천안시 서북구 성정7길 3 (성정동),충청남도 천안시 서북구 성정동 716-1,어린이보호,1,200,-1,30,2021-05,041-521-5207,36.815882,127.140917,2021-09-30
5332,충청남도 천안시,충청남도 천안시 서북구 성정7길 3 (성정동),충청남도 천안시 서북구 성정동 716-1,어린이보호,1,200,340,30,2016-12,041-521-5207,36.815882,127.140917,2021-09-30
5333,충청남도 천안시,충청남도 천안시 서북구 성정7길 3 (성정동),충청남도 천안시 서북구 성정동 716-1,어린이보호,1,200,-1,30,2020-03,041-521-5207,36.815518,127.14217,2021-09-30
5334,충청남도 천안시,충청남도 천안시 서북구 성정7길 3 (성정동),충청남도 천안시 서북구 성정동 716-1,어린이보호,1,200,280,30,2016-06,041-521-5207,36.815518,127.14217,2021-09-30
5335,충청남도 천안시,충청남도 천안시 서북구 성정7길 3 (성정동),충청남도 천안시 서북구 성정동 716-1,어린이보호,1,200,200,30,2016-06,041-521-5207,36.815518,127.14217,2021-09-30
5336,충청남도 천안시,충청남도 천안시 서북구 성정7길 3 (성정동),충청남도 천안시 서북구 성정동 716-1,어린이보호,1,200,10,30,2016-06,041-521-5207,36.815518,127.14217,2021-09-30
5337,충청남도 천안시,충청남도 천안시 서북구 와촌4길 16 (와촌동),충청남도 천안시 서북구 와촌동 174,어린이보호,1,200,-1,30,2014-06,041-521-5207,36.80554,127.144006,2021-09-30
5338,충청남도 천안시,충청남도 천안시 서북구 와촌4길 16 (와촌동),충청남도 천안시 서북구 와촌동 174,어린이보호,1,300,80,30,2019-06,041-521-5207,36.80554,127.144006,2021-09-30
5339,충청남도 천안시,충청남도 천안시 서북구 와촌4길 16 (와촌동),충청남도 천안시 서북구 와촌동 174,어린이보호,1,200,-1,30,2020-03,041-521-5207,36.806515,127.144013,2021-09-30
5340,충청남도 천안시,충청남도 천안시 서북구 와촌4길 16 (와촌동),충청남도 천안시 서북구 와촌동 174,어린이보호,1,200,180,30,2016-06,041-521-5207,36.806515,127.144013,2021-09-30
5341,충청남도 천안시,충청남도 천안시 서북구 와촌4길 16 (와촌동),충청남도 천안시 서북구 와촌동 174,어린이보호,1,200,270,30,2016-06,041-521-5207,36.806515,127.144013,2021-09-30
5342,충청남도 천안시,충청남도 천안시 서북구 와촌4길 16 (와촌동),충청남도 천안시 서북구 와촌동 174,어린이보호,1,200,90,30,2016-06,041-521-5207,36.806515,127.144013,2021-09-30
5343,충청남도 천안시,충청남도 천안시 서북구 개목4길 30 (성정동),충청남도 천안시 서북구 성정동 1070,어린이보호,1,200,-1,30,2015-11,041-521-5207,36.816518,127.133216,2021-09-30
5344,충청남도 천안시,충청남도 천안시 서북구 개목4길 30 (성정동),충청남도 천안시 서북구 성정동 1070,어린이보호,1,200,10,30,2015-11,041-521-5207,36.816518,127.133216,2021-09-30
5345,충청남도 천안시,충청남도 천안시 서북구 개목4길 38 (성정동),충청남도 천안시 서북구 성정동 1039,생활방범,1,800,-1,30,2020-12,041-521-5207,36.810535,127.134114,2021-09-30
5346,충청남도 천안시,충청남도 천안시 서북구 개목4길 38 (성정동),충청남도 천안시 서북구 성정동 1039,생활방범,1,200,310,30,2016-06,041-521-5207,36.810535,127.134114,2021-09-30
5347,충청남도 천안시,충청남도 천안시 서북구 개목4길 38 (성정동),충청남도 천안시 서북구 성정동 1039,생활방범,1,200,200,30,2016-06,041-521-5207,36.810535,127.134114,2021-09-30
5348,충청남도 천안시,충청남도 천안시 서북구 백석로 286 (성정동),충청남도 천안시 서북구 성정동 694-8,생활방범,1,200,-1,30,2019-12,041-521-5207,36.817259,127.141426,2021-09-30
5349,충청남도 천안시,충청남도 천안시 서북구 백석로 286 (성정동),충청남도 천안시 서북구 성정동 694-8,생활방범,1,200,48,30,2021-05,041-521-5207,36.817259,127.141426,2021-09-30
5350,충청남도 천안시,충청남도 천안시 서북구 백석로 286 (성정동),충청남도 천안시 서북구 성정동 694-8,생활방범,1,200,254,30,2014-04,041-521-5207,36.817259,127.141426,2021-09-30
5351,충청남도 천안시,충청남도 천안시 서북구 백석로 286 (성정동),충청남도 천안시 서북구 성정동 694-8,생활방범,1,200,350,30,2021-05,041-521-5207,36.817259,127.141426,2021-09-30
5352,충청남도 천안시,충청남도 천안시 서북구 선영9길 11-3 (성정동),충청남도 천안시 서북구 성정동 124-22,생활방범,1,200,-1,30,2014-08,041-521-5207,36.814699,127.145576,2021-09-30
5353,충청남도 천안시,충청남도 천안시 서북구 선영9길 11-3 (성정동),충청남도 천안시 서북구 성정동 124-22,생활방범,1,200,180,30,2014-08,041-521-5207,36.814699,127.145576,2021-09-30
5354,충청남도 천안시,,충청남도 천안시 서북구 와촌동 166-93,생활방범,1,200,-1,30,2020-09,041-521-5207,36.8061,127.1428,2021-09-30
5355,충청남도 천안시,,충청남도 천안시 서북구 와촌동 166-93,생활방범,1,200,5,30,2020-09,041-521-5207,36.8061,127.1428,2021-09-30
5356,충청남도 천안시,,충청남도 천안시 서북구 와촌동 166-93,생활방범,1,200,185,30,2020-09,041-521-5207,36.8061,127.1428,2021-09-30
5357,충청남도 천안시,,충청남도 천안시 서북구 성정1동 715-21,생활방범,1,200,-1,30,2021-05,041-521-5207,36.814722,127.14099,2021-09-30
5358,충청남도 천안시,,충청남도 천안시 서북구 성정동 609-84,생활방범,1,200,-1,30,2020-09,041-521-5207,36.8087,127.1425,2021-09-30
5359,충청남도 천안시,,충청남도 천안시 서북구 성정동 609-84,생활방범,1,200,65,30,2020-09,041-521-5207,36.8087,127.1425,2021-09-30
5360,충청남도 천안시,,충청남도 천안시 서북구 성정동 609-84,생활방범,1,200,185,30,2020-09,041-521-5207,36.8087,127.1425,2021-09-30
5361,충청남도 천안시,충청남도 천안시 서북구 양지8길 4 (성정동),충청남도 천안시 서북구 성정1동 746-6,생활방범,1,200,-1,30,2014-08,041-521-5207,36.810263,127.139747,2021-09-30
5362,충청남도 천안시,,충청남도 천안시 서북구 와촌동 106-6,생활방범,1,200,-1,30,2020-09,041-521-5207,36.8104,127.1444,2021-09-30
5363,충청남도 천안시,,충청남도 천안시 서북구 와촌동 106-6,생활방범,1,200,325,30,2020-09,041-521-5207,36.8104,127.1444,2021-09-30
5364,충청남도 천안시,,충청남도 천안시 서북구 와촌동 106-6,생활방범,1,200,230,30,2020-09,041-521-5207,36.8104,127.1444,2021-09-30
5365,충청남도 천안시,,충청남도 천안시 서북구 와촌동 106-6,생활방범,1,200,230,30,2020-09,041-521-5207,36.81045,127.14431,2021-09-30
5366,충청남도 천안시,,충청남도 천안시 서북구 와촌동 51-21,생활방범,1,200,-1,30,2020-09,041-521-5207,36.811,127.1451,2021-09-30
5367,충청남도 천안시,,충청남도 천안시 서북구 와촌동 51-21,생활방범,1,200,30,30,2020-09,041-521-5207,36.811,127.1451,2021-09-30
5368,충청남도 천안시,,충청남도 천안시 서북구 와촌동 51-21,생활방범,1,200,230,30,2020-09,041-521-5207,36.811,127.1451,2021-09-30
